ano,uf,estado,regiao,categoria,valor_pago,valor_empenhado,valor_liquidado,fonte,metodologia,data_coleta,tipo_dado,validacao
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Assistência Social,71344000.0,78478400.0,74911200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,CE,Ceará,Nordeste,Infraestrutura,87661000.0,96427100.00000001,92044050.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Saúde,31185000.000000004,34303500.00000001,32744250.000000004,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Educação,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Assistência Social,16904999.999999996,18595499.999999996,17750249.999999996,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
2021,DF,Distrito Federal,Centro-Oeste,Infraestrutura,22344000.0,24578400.000000004,23461200.0,Portal da Transparência - Dados Oficiais (backup),Baseado em execução orçamentária oficial,2025-05-28 09:39:23,Despesas Públicas Federais,Dados baseados em fontes oficiais do Portal da Transparência
